110.191.219.248 - - [14/Mar/2023:02:52:31 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 305 "-" "Safari%E6%B5%8F%E8%A7%88%E5%99%A8/16614.4.6.11.7 CFNetwork/1240.0.4.1 Darwin/20.6.0" 
110.191.219.248 - - [14/Mar/2023:02:52:31 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 305 "-" "Safari%E6%B5%8F%E8%A7%88%E5%99%A8/16614.4.6.11.7 CFNetwork/1240.0.4.1 Darwin/20.6.0" 
49.7.20.105 - - [14/Mar/2023:02:52:41 -0700] "GET / HTTP/1.1" 200 13148 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
217.59.203.190 - - [14/Mar/2023:02:55:47 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7556 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0" 
217.59.203.190 - - [14/Mar/2023:02:55:47 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0" 
202.79.173.203 - - [14/Mar/2023:03:05:20 -0700] "GET /comment/ HTTP/1.1" 404 328 "-" "-" 
114.119.128.162 - - [14/Mar/2023:03:19:04 -0700] "GET /self.logs/error.log.2019-01-28.gz HTTP/1.1" 200 4915 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
110.185.104.244 - - [14/Mar/2023:03:27:47 -0700] "GET /adadaddadad HTTP/1.1" 301 497 "-" "python-requests/2.27.1" 
110.185.104.244 - - [14/Mar/2023:03:27:48 -0700] "GET /adadaddadad HTTP/1.1" 404 328 "-" "python-requests/2.27.1" 
202.79.173.203 - - [14/Mar/2023:03:33:48 -0700] "GET /comment/ HTTP/1.1" 301 491 "-" "-" 
110.185.104.244 - - [14/Mar/2023:03:34:49 -0700] "GET /adadaddadad HTTP/1.1" 404 328 "-" "python-requests/2.27.1" 
111.68.102.20 - - [14/Mar/2023:03:37:39 -0700] "GET / HTTP/1.1" 200 13184 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" 
111.68.102.20 - - [14/Mar/2023:03:37:39 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" 
111.68.102.20 - - [14/Mar/2023:03:37:40 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27893 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" 
111.68.102.20 - - [14/Mar/2023:03:37:40 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7556 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" 
111.68.102.20 - - [14/Mar/2023:03:37:42 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" 
114.119.145.110 - - [14/Mar/2023:03:44:58 -0700] "GET /self.logs/2015/error.log.2015-10-02.gz HTTP/1.1" 200 728 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
87.118.67.142 - - [14/Mar/2023:03:44:59 -0700] "GET /Datasets HTTP/1.1" 301 435 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" 
87.118.67.142 - - [14/Mar/2023:03:45:00 -0700] "GET /Datasets HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" 
51.222.253.16 - - [14/Mar/2023:03:48:57 -0700] "GET /Datasets%20Description/Network/?C=S;O=D HTTP/1.1" 200 722 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
103.233.10.203 - - [14/Mar/2023:03:52:32 -0700] "GET /caches/caches_commons/caches_data/config.cache.php HTTP/1.1" 301 575 "-" "python-requests/2.27.1" 
103.233.10.203 - - [14/Mar/2023:03:52:33 -0700] "GET /api/text.php HTTP/1.1" 301 499 "-" "python-requests/2.27.1" 
103.233.10.203 - - [14/Mar/2023:03:52:34 -0700] "GET /api/ping.php HTTP/1.1" 301 499 "-" "python-requests/2.27.1" 
103.233.10.203 - - [14/Mar/2023:03:52:34 -0700] "GET /caches/caches_commons/caches_data/spicy.cache.php HTTP/1.1" 301 573 "-" "python-requests/2.27.1" 
103.233.10.203 - - [14/Mar/2023:03:52:35 -0700] "GET /caches/caches_commons/caches_data/spicys.cache.php HTTP/1.1" 301 575 "-" "python-requests/2.27.1" 
114.119.145.150 - - [14/Mar/2023:03:59:52 -0700] "GET /self.logs/access.log.2020-09-23.gz HTTP/1.1" 200 14148 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.152.69 - - [14/Mar/2023:04:02:06 -0700] "GET /self.logs/access.log.2018-04-16.gz HTTP/1.1" 200 19812 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.159.19 - - [14/Mar/2023:04:03:20 -0700] "GET /self.logs/error.log.2020-08-23 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
52.167.144.69 - - [14/Mar/2023:04:14:15 -0700] "GET /self.logs/2015/?C=M;O=D HTTP/1.1" 200 7950 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" 
114.119.150.75 - - [14/Mar/2023:04:17:09 -0700] "GET /self.logs/access.log.2020-07-30.gz HTTP/1.1" 200 13139 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
103.230.15.181 - - [14/Mar/2023:04:23:09 -0700] "GET /plugins/ueditor/php/controller.php?action=catchimage HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
95.127.19.185 - - [14/Mar/2023:04:27:32 -0700] "GET / HTTP/1.1" 200 13185 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1" 
95.127.19.185 - - [14/Mar/2023:04:27:32 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 328 "-" "MobileSafari/8614.4.6.0.6 CFNetwork/1404.0.5 Darwin/22.3.0" 
95.127.19.185 - - [14/Mar/2023:04:27:32 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 305 "-" "MobileSafari/8614.4.6.0.6 CFNetwork/1404.0.5 Darwin/22.3.0" 
95.127.19.185 - - [14/Mar/2023:04:27:32 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 305 "-" "MobileSafari/8614.4.6.0.6 CFNetwork/1404.0.5 Darwin/22.3.0" 
95.127.19.185 - - [14/Mar/2023:04:27:33 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 305 "-" "MobileSafari/8614.4.6.0.6 CFNetwork/1404.0.5 Darwin/22.3.0" 
95.127.19.185 - - [14/Mar/2023:04:27:33 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "-" "MobileSafari/8614.4.6.0.6 CFNetwork/1404.0.5 Darwin/22.3.0" 
43.228.124.81 - - [14/Mar/2023:04:39:48 -0700] "GET /valid.php HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
85.152.31.1 - - [14/Mar/2023:04:41:59 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 713 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69" 
51.222.253.15 - - [14/Mar/2023:04:42:21 -0700] "GET /robots.txt HTTP/1.1" 301 439 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
51.222.253.15 - - [14/Mar/2023:04:42:21 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
51.222.253.13 - - [14/Mar/2023:04:42:23 -0700] "GET / HTTP/1.1" 301 419 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
66.249.65.60 - - [14/Mar/2023:04:44:55 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.64 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.73.208 - - [14/Mar/2023:04:44:55 -0700] "GET / HTTP/1.1" 200 13185 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.64 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.73.208 - - [14/Mar/2023:04:45:05 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.5481.177 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.73.208 - - [14/Mar/2023:04:45:07 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.5481.177 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
114.119.134.220 - - [14/Mar/2023:04:45:54 -0700] "GET /self.logs/error.log.2017-06-19.gz HTTP/1.1" 200 918 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.158.36 - - [14/Mar/2023:04:46:10 -0700] "GET /self.logs/error.log.2020-08-03 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
43.228.126.91 - - [14/Mar/2023:04:48:06 -0700] "GET /api.php HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
47.92.24.158 - - [14/Mar/2023:04:51:25 -0700] "HEAD / HTTP/1.1" 301 223 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57" 
47.92.24.158 - - [14/Mar/2023:04:51:27 -0700] "HEAD / HTTP/1.1" 200 425 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57" 
46.4.104.16 - - [14/Mar/2023:04:57:30 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:30 -0700] "GET /Datasets%20Description/ HTTP/1.1" 200 677 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:37 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/?C=D;O=A HTTP/1.1" 200 834 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:39 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/?C=M;O=A HTTP/1.1" 200 811 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:41 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/?C=N;O=D HTTP/1.1" 200 810 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:43 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/?C=S;O=A HTTP/1.1" 200 804 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:46 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/app_stats.html HTTP/1.1" 200 1568 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:48 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/conn.html HTTP/1.1" 200 1988 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:50 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/dhcp.html HTTP/1.1" 200 1710 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:52 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/dns.html HTTP/1.1" 200 1814 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:54 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/dpd.html HTTP/1.1" 200 1641 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:57 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/files.html HTTP/1.1" 200 1895 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:57:59 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/ftp.html HTTP/1.1" 200 1742 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:01 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/http.html HTTP/1.1" 200 2011 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:03 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/irc.html HTTP/1.1" 200 1758 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:05 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/loaded_scripts.html HTTP/1.1" 200 1520 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:07 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/notice.html HTTP/1.1" 200 1978 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:10 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/packet_filter.html HTTP/1.1" 200 1702 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:12 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/ssl.html HTTP/1.1" 200 1837 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:14 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/weird.html HTTP/1.1" 200 1914 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:19 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/?C=D;O=A HTTP/1.1" 200 809 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:22 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/?C=M;O=A HTTP/1.1" 200 809 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:24 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/?C=N;O=D HTTP/1.1" 200 809 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:26 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/?C=S;O=A HTTP/1.1" 200 801 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:28 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/app_stats.html HTTP/1.1" 200 1567 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:30 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/conn.html HTTP/1.1" 200 1983 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:32 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/dhcp.html HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:34 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/dns.html HTTP/1.1" 200 1808 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:36 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/dpd.html HTTP/1.1" 200 1632 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:38 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/files.html HTTP/1.1" 200 1887 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:41 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/ftp.html HTTP/1.1" 200 1715 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:46 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/http.html HTTP/1.1" 200 2009 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:48 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/irc.html HTTP/1.1" 200 1748 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:49 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/loaded_scripts.html HTTP/1.1" 200 1520 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:52 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/notice.html HTTP/1.1" 200 1983 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:55 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/packet_filter.html HTTP/1.1" 200 1702 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:57 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/ssl.html HTTP/1.1" 200 1837 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:58:59 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/weird.html HTTP/1.1" 200 1912 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:04 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/?C=D;O=A HTTP/1.1" 200 823 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:07 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/?C=M;O=A HTTP/1.1" 200 800 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:09 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/?C=N;O=D HTTP/1.1" 200 799 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:10 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/?C=S;O=A HTTP/1.1" 200 795 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:12 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/app_stats.html HTTP/1.1" 200 1568 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:14 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/conn.html HTTP/1.1" 200 1986 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:16 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/dhcp.html HTTP/1.1" 200 1717 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:19 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/dns.html HTTP/1.1" 200 1807 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:21 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/dpd.html HTTP/1.1" 200 1639 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
46.4.104.16 - - [14/Mar/2023:04:59:23 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/files.html HTTP/1.1" 200 1887 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" 
